,id_componente,codigo,nome,unidade_responsavel,id_curriculo,tipo_vinculo_componente
1618,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1619,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1620,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1621,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1622,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1623,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1624,61109,IMD0260,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""A",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1625,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1626,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1627,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1628,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1629,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1630,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1631,61110,IMD0261,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""B",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1632,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1633,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1634,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1635,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1636,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1637,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1638,61111,IMD0262,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""C",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1639,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1640,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1641,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1642,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1643,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1644,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1645,61112,IMD0263,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""D",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1646,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1647,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1648,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1649,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1650,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1651,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1652,61113,IMD0264,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""E",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1653,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1654,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1655,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1656,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1657,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1658,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1659,61114,IMD0265,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""F",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1660,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1661,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1662,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1663,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1664,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1665,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1666,61115,IMD0266,"TÓPICOS ESPECIAIS EM BIOINFORMÁTICA ""G",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1667,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1668,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1669,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1670,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1671,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1672,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1673,61116,IMD0270,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""A",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1674,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1675,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1676,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1677,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1678,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1679,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1680,61117,IMD0271,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""B",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1681,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1682,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1683,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1684,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1685,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1686,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1687,61118,IMD0272,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""C",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1688,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1689,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1690,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1691,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1692,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1693,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1694,61119,IMD0273,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""D",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1695,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1696,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1697,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1698,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1699,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1700,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1701,61120,IMD0274,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""E",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1702,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1703,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1704,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1705,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1706,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1707,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1708,61121,IMD0275,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""F",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1709,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1710,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1711,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1712,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1713,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1714,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1715,61122,IMD0276,"TÓPICOS ESPECIAIS EM REDES DE COMPUTADORES ""G",INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1716,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1717,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1718,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1719,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1720,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1721,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1722,61129,IMD0701,ADMINISTRAÇÃO DE SISTEMAS OPERACIONAIS PARA REDES,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1723,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1724,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1725,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1726,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1727,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1728,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1729,61130,IMD0705,PRINCÍPIOS DE LEGISLAÇÃO APLICÁVEIS À TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1730,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1731,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1732,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1733,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1734,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1735,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1736,61132,IMD0822,PROJETO DE INOVAÇÃO TECNOLÓGICA,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1737,61134,ELE1622,INSTRUMENTAÇÃO INDUSTRIAL,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,115802434,OPTATIVO
1738,61135,ELE1524,ACIONAMENTOS ELETRÔNICOS DE POTÊNCIA,DEPARTAMENTO DE ENGENHARIA ELÉTRICA,115802434,OPTATIVO
1739,61166,MEC1515,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS,DEPARTAMENTO DE ENGENHARIA MECANICA,115802434,OPTATIVO
1740,61172,PTR0111,FUNDAMENTOS DA ENGENHARIA DE PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1741,61173,PTR0112,GEOLOGIA E GEOFÍSICA DE PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1742,61174,PTR0113,QUÍMICA DO PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1743,61175,PTR0115,TERMODINÂMICA APLICADA À ENGENHARIA DE PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1744,61176,PTR0211,PERFURAÇÃO DE POÇOS,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1745,61178,PTR0212,COMPLETAÇÃO DE POÇOS,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1746,61179,PTR0213,REOLOGIA E FLUIDOS DE PERFURAÇÃO E COMPLETAÇÃO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1747,61180,PTR0411,RESERVATÓRIOS,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1748,61184,PTR0114,FENÔMENOS DE TRANSPORTE APLICADO À ENGENHARIA DE PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OBRIGATÓRIO
1749,61193,PTR0416,ANÁLISE ECONÔMICA DE PROJETOS,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OPTATIVO
1750,61198,PTR0515,FENÔMENOS DE SUPERFÍCIE APLICADOS AOS FLUIDOS DE PERFURAÇÃO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO,115803290,OPTATIVO
1751,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,101669220,OPTATIVO
1752,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,101658777,OPTATIVO
1753,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,102200805,OPTATIVO
1754,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,101659860,OPTATIVO
1755,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,101669382,OPTATIVO
1756,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,105755388,OPTATIVO
1757,62381,DBQ0047,QUÍMICA GERAL E ORGÂNICA,DEPARTAMENTO DE BIOQUÍMICA,101668583,OPTATIVO
1758,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,101668583,OPTATIVO
1759,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,101669220,OPTATIVO
1760,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,102200805,OPTATIVO
1761,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,105755388,OPTATIVO
1762,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,101659860,OPTATIVO
1763,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,101669382,OPTATIVO
1764,62382,DBQ0048,FUNDAMENTOS DE BIOQUÍMICA E BIOLOGIA MOLECULAR,DEPARTAMENTO DE BIOQUÍMICA,101658777,OPTATIVO
1765,62877,DCA0129,INTRODUÇÃO A MICROELETRÔNICA ANALÓGICA,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,89059693,OPTATIVO
1766,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1767,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1768,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,89059693,OPTATIVO
1769,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1770,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1771,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1772,62886,IMD0702,SERVIÇOS DE REDE E TRANSPORTE,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1773,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1774,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1775,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1776,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1777,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1778,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1779,62887,IMD0703,SEGURANÇA DE REDES,INSTITUTO METROPOLE DIGITAL,89059693,OPTATIVO
1780,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1781,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
1782,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1783,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1784,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1785,62888,IMD0704,ADMINISTRAÇÃO DE SERVIÇOS DE REDES PARA INTERNET,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1786,63066,DCO1007,CIRCUITOS PARA COMUNICAÇÕES,DEPARTAMENTO DE ENGENHARIA DE COMUNICACOES,115764587,OPTATIVO
1787,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101669220,OPTATIVO
1788,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101668583,OPTATIVO
1789,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101659860,OPTATIVO
1790,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,105755388,OPTATIVO
1791,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101669382,OPTATIVO
1792,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,101658777,OPTATIVO
1793,63932,IMD0707,TECNOLOGIAS DE COMUNICAÇÃO DE DADOS,INSTITUTO METROPOLE DIGITAL,102200805,OPTATIVO
