"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57576127";"01";"5752877";"";"";"52091";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Computadores CVT";"2016";"1";"2016-02-01";"2016-06-18";"35M56";"4";"59";"REGULAR";"f";"2016-07-01 09:50:16.04";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57576128";"02";"5754407";"";"";"25544";"GRADUAÇÃO";"Campus Central";"2F1";"2016";"1";"2016-02-01";"2016-06-18";"24N12";"";"40";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57576129";"02";"5756840";"";"";"46373";"GRADUAÇÃO";"Campus Central";"1H7";"2016";"1";"2016-02-01";"2016-06-18";"5N12 (01/02/2016 - 01/06/2016), 5M6  5N12 (02/06/2016 - 18/06/2016)";"15";"50";"REGULAR";"f";"2016-06-21 09:27:02.364";"f";"";"35";"CONSOLIDADA";"";"Presencial";
"57576130";"02";"5756997";"";"";"25099";"GRADUAÇÃO";"Campus Central";"2G1";"2016";"1";"2016-02-01";"2016-06-18";"46N34";"37";"60";"REGULAR";"f";"2016-06-24 03:36:39.827";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57576131";"01";"5752877";"";"";"52108";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Computadores CVT";"2016";"1";"2016-02-01";"2016-06-18";"3T54 5T34";"17";"50";"REGULAR";"f";"2016-06-25 12:00:32.907";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57576132";"11";"5752924";"";"";"2021150";"GRADUAÇÃO";"Campus Central";"U";"2016";"1";"2016-02-01";"2016-06-18";"3M34";"";"2";"REGULAR";"f";"2016-06-22 22:00:00.318";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57576133";"01";"24939";"";"";"52095";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Computadores CVT";"2016";"1";"2016-02-01";"2016-06-18";"4M456";"3";"59";"REGULAR";"f";"2016-06-24 22:34:40.699";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57576134";"01";"26156";"";"";"58269";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-02-01";"2016-06-18";"5M56 (01/02/2016 - 16/04/2016), 7M56 (17/04/2016 - 23/04/2016), 5M56 (24/04/2016 - 18/06/2016)";"36";"20";"REGULAR";"f";"2016-06-24 12:36:55.349";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57576135";"01";"";"102410657";"";"60285";"GRADUAÇÃO";"Campus Central";"A definir";"2016";"1";"2016-02-01";"2016-06-18";"6T1234";"";"50";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"57576136";"01";"22163";"";"";"27725";"GRADUAÇÃO";"Campus Central";"2G1";"2016";"1";"2016-02-01";"2016-06-18";"35M12";"30";"30";"REGULAR";"f";"2016-06-20 22:40:21.825";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57576137";"01";"24854";"";"";"58270";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-02-01";"2016-06-18";"3M34";"8";"9";"REGULAR";"f";"2016-06-22 10:21:20.962";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57576138";"01";"5757057";"";"";"52092";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Computadores CVT";"2016";"1";"2016-02-01";"2016-06-18";"4M123";"3";"59";"REGULAR";"f";"2016-06-20 22:05:30.98";"f";"";"51";"CONSOLIDADA";"";"Presencial";
"57576140";"02";"18651";"";"";"58270";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-02-01";"2016-06-18";"3M34";"6";"8";"REGULAR";"f";"2016-06-24 22:11:14.039";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57576141";"03";"62382";"";"";"58270";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-02-01";"2016-06-18";"3M34";"6";"8";"REGULAR";"f";"2016-06-24 11:20:08.645";"f";"";"38";"CONSOLIDADA";"";"Presencial";
"57576142";"01";"5757057";"";"";"52117";"GRADUAÇÃO";"Campus Macaíba";"Laboratório TADS";"2016";"1";"2016-02-01";"2016-06-18";"3T564";"13";"50";"REGULAR";"f";"2016-06-18 14:50:03.963";"f";"";"54";"CONSOLIDADA";"";"Presencial";
"57576143";"01";"5757743";"";"";"52118";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Eletrônica - EAJ";"2016";"1";"2016-02-01";"2016-06-18";"46T34";"16";"50";"REGULAR";"f";"2016-06-20 07:44:29.707";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57576144";"01";"23213";"";"";"27728";"GRADUAÇÃO";"Campus Central";"2G2";"2016";"1";"2016-02-01";"2016-06-18";"24M34";"33";"31";"REGULAR";"f";"2016-06-13 19:18:28.238";"f";"";"74";"CONSOLIDADA";"";"Presencial";
"57576145";"13";"22886";"";"";"2021150";"GRADUAÇÃO";"Campus Central";"4";"2016";"1";"2016-02-01";"2016-06-18";"3M56";"";"2";"REGULAR";"f";"";"f";"";"";"ABERTA";"";"Presencial";
"57576146";"01";"20789";"";"";"27731";"GRADUAÇÃO";"Campus Central";"LABRE/2G2";"2016";"1";"2016-02-01";"2016-06-18";"6M1234";"47";"20";"REGULAR";"f";"2016-06-17 11:04:30.863";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57576147";"01";"22836";"";"";"25088";"GRADUAÇÃO";"Campus Central";"2A1";"2016";"1";"2016-02-01";"2016-06-18";"35M56";"25";"30";"REGULAR";"f";"2016-06-23 12:38:40.685";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57576149";"01";"5757743";"";"";"60353";"GRADUAÇÃO";"Campus Macaíba";"Sala de Aula";"2016";"1";"2016-02-01";"2016-06-18";"2T1234";"0";"50";"REGULAR";"f";"2016-06-20 07:43:22.132";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57576150";"01";"5756119";"";"";"25089";"GRADUAÇÃO";"Campus Central";"1G3";"2016";"1";"2016-02-01";"2016-06-18";"35T34";"36";"40";"REGULAR";"f";"2016-06-15 17:30:16.766";"f";"";"70";"CONSOLIDADA";"";"Presencial";
"57576154";"01";"5757627";"";"";"52116";"GRADUAÇÃO";"Campus Macaíba";"Laboratório TADS";"2016";"1";"2016-02-01";"2016-06-18";"4T56 5T4";"9";"50";"REGULAR";"f";"2016-06-23 11:08:36.309";"f";"";"55";"CONSOLIDADA";"";"Presencial";
"57576156";"02";"5756119";"";"";"25089";"GRADUAÇÃO";"Campus Central";"2G3";"2016";"1";"2016-02-01";"2016-06-18";"35M34";"11";"30";"REGULAR";"f";"2016-06-15 17:28:32.908";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57576157";"02";"5757627";"";"";"52116";"GRADUAÇÃO";"Campus Macaíba";"Laboratório TADS";"2016";"1";"2016-02-01";"2016-06-18";"2T61 6T6";"3";"10";"REGULAR";"f";"2016-06-23 11:40:16.723";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57576158";"01";"5752011";"";"";"60289";"GRADUAÇÃO";"Campus Central";"Setor V - Sala G1";"2016";"1";"2016-02-01";"2016-06-18";"35T34";"14";"59";"REGULAR";"f";"2016-06-25 19:34:26.094";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57576159";"01";"5757627";"";"";"57690";"GRADUAÇÃO";"Campus Macaíba";"Laboratório TADS";"2016";"1";"2016-02-01";"2016-06-18";"46T12 (01/02/2016 - 18/06/2016)";"10";"50";"REGULAR";"f";"2016-06-23 15:54:21.117";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"57576160";"03";"5756997";"";"";"25089";"GRADUAÇÃO";"Campus Central";"2A2";"2016";"1";"2016-02-01";"2016-06-18";"35N34";"39";"40";"REGULAR";"f";"2016-06-24 16:17:23.031";"f";"";"66";"CONSOLIDADA";"";"Presencial";
"57576161";"14";"3031587";"";"";"2021150";"GRADUAÇÃO";"Campus Central";"T";"2016";"1";"2016-02-01";"2016-06-18";"3M56";"";"2";"REGULAR";"f";"2016-06-23 00:15:11.9";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5752213";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"22869";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"25440";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5752227";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"23105";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"2300648";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5752811";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"23189";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"18527";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"62382";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5753568";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5753675";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5755101";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"17274";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5757140";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5753551";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"17296";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5754764";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5757487";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5753805";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5754553";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"23128";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"26095";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"64616";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"18651";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"25942";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5755865";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"26156";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"5753555";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576162";"01";"24854";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-25 19:54:50.259";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576163";"01";"5757627";"";"";"52109";"GRADUAÇÃO";"Campus Macaíba";"Laboratório de Computadores CVT";"2016";"1";"2016-02-01";"2016-06-18";"6T534";"15";"50";"REGULAR";"f";"2016-06-22 16:24:35.707";"f";"";"57";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"26095";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"64616";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5753568";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5752811";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5754553";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5752227";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"2300648";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5753551";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"24854";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"23128";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5757140";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5755865";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5753805";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5755101";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5753555";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5752213";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5753675";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"22869";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5757487";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"62382";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"17274";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"25440";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"18651";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"17296";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"18527";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"23105";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"5754764";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"25942";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"26156";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57576164";"02";"23189";"";"";"54741";"GRADUAÇÃO";"Campus Central";"HUOL";"2016";"1";"2016-03-04";"2016-04-25";"23456M123456  23456T123456 (04/03/2016 - 25/04/2016)";"4";"5";"REGULAR";"f";"2016-06-17 12:30:48.724";"f";"";"0";"CONSOLIDADA";"";"Presencial";
